# OpenSignals Text File Format. Version 1
# {"00:07:80:8C:08:EB": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:8C:08:EB", "device connection": "BTH00:07:80:8C:08:EB", "sampling rate": 1000, "resolution": [16], "firmware version": 779, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-7-15", "time": "14:1:3.649", "channels": [3], "sensor": ["EDA"], "label": ["CH3"], "column": ["nSeq", "DI", "CH3"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["orange"]}}
# EndOfHeader
188	0	19	
189	0	20	
190	0	18	
191	0	19	
192	0	18	
193	0	17	
194	0	19	
195	0	85	
196	0	78	
197	0	67	
198	0	68	
199	0	60	
200	0	53	
201	0	45	
202	0	28	
203	0	19	
204	0	18	
205	0	18	
206	0	19	
207	0	18	
208	0	18	
209	0	18	
210	0	19	
211	0	18	
212	0	20	
213	0	83	
214	0	73	
215	0	69	
216	0	54	
217	0	40	
218	0	27	
219	0	19	
220	0	19	
221	0	19	
222	0	19	
223	0	19	
224	0	18	
225	0	17	
226	0	19	
227	0	17	
228	0	20	
229	0	19	
230	0	80	
231	0	95	
232	0	91	
233	0	74	
234	0	54	
235	0	36	
236	0	19	
237	0	19	
238	0	20	
239	0	20	
240	0	19	
241	0	19	
242	0	19	
243	0	18	
244	0	17	
245	0	19	
246	0	20	
247	0	100	
248	0	101	
249	0	87	
250	0	69	
251	0	69	
252	0	55	
253	0	20	
254	0	18	
255	0	19	
256	0	20	
257	0	19	
258	0	18	
259	0	18	
260	0	18	
261	0	26	
262	0	78	
263	0	73	
264	0	69	
265	0	62	
266	0	57	
267	0	50	
268	0	46	
269	0	28	
270	0	20	
271	0	19	
272	0	19	
273	0	19	
274	0	18	
275	0	19	
276	0	19	
277	0	18	
278	0	65	
279	0	70	
280	0	69	
281	0	64	
282	0	59	
283	0	52	
284	0	46	
285	0	36	
286	0	20	
287	0	19	
288	0	18	
289	0	18	
290	0	18	
291	0	19	
292	0	19	
293	0	18	
294	0	19	
295	0	19	
296	0	79	
297	0	73	
298	0	69	
299	0	61	
300	0	44	
301	0	30	
302	0	18	
303	0	19	
304	0	17	
305	0	20	
306	0	18	
307	0	19	
308	0	19	
309	0	19	
310	0	19	
311	0	18	
312	0	17	
313	0	19	
314	0	91	
315	0	93	
316	0	79	
317	0	61	
318	0	42	
319	0	21	
320	0	18	
321	0	18	
322	0	18	
323	0	18	
324	0	19	
325	0	18	
326	0	19	
327	0	20	
328	0	19	
329	0	20	
330	0	86	
331	0	99	
332	0	93	
333	0	77	
334	0	61	
335	0	41	
336	0	19	
337	0	18	
338	0	19	
339	0	19	
340	0	18	
341	0	17	
342	0	18	
343	0	19	
344	0	19	
345	0	18	
346	0	18	
347	0	94	
348	0	100	
349	0	91	
350	0	70	
351	0	51	
352	0	30	
353	0	18	
354	0	18	
355	0	18	
356	0	21	
357	0	20	
358	0	18	
359	0	19	
360	0	19	
361	0	18	
362	0	18	
363	0	61	
364	0	98	
365	0	97	
366	0	83	
367	0	61	
368	0	46	
369	0	22	
370	0	19	
371	0	19	
372	0	18	
373	0	19	
374	0	20	
375	0	19	
376	0	19	
377	0	17	
378	0	19	
379	0	19	
380	0	88	
381	0	96	
382	0	94	
383	0	78	
384	0	74	
385	0	59	
386	0	25	
387	0	18	
388	0	17	
389	0	18	
390	0	19	
391	0	19	
392	0	20	
393	0	18	
394	0	18	
395	0	77	
396	0	76	
397	0	69	
398	0	66	
399	0	58	
400	0	51	
401	0	47	
402	0	30	
403	0	19	
404	0	19	
405	0	18	
406	0	19	
407	0	19	
408	0	20	
409	0	18	
410	0	18	
411	0	18	
412	0	72	
413	0	70	
414	0	67	
415	0	60	
416	0	52	
417	0	48	
418	0	36	
419	0	20	
420	0	19	
421	0	19	
422	0	19	
423	0	19	
424	0	18	
425	0	18	
426	0	18	
427	0	18	
428	0	18	
429	0	18	
430	0	91	
431	0	88	
432	0	89	
433	0	71	
434	0	54	
435	0	34	
436	0	18	
437	0	19	
438	0	18	
439	0	18	
440	0	18	
441	0	21	
442	0	18	
443	0	18	
444	0	19	
445	0	19	
446	0	18	
447	0	93	
448	0	97	
449	0	89	
450	0	70	
451	0	49	
452	0	30	
453	0	19	
454	0	18	
455	0	19	
456	0	19	
457	0	18	
458	0	18	
459	0	18	
460	0	18	
461	0	19	
462	0	18	
463	0	95	
464	0	101	
465	0	98	
466	0	83	
467	0	64	
468	0	47	
469	0	22	
470	0	19	
471	0	20	
472	0	19	
473	0	18	
474	0	19	
475	0	17	
476	0	19	
477	0	18	
478	0	20	
479	0	19	
480	0	87	
481	0	96	
482	0	93	
483	0	74	
484	0	57	
485	0	37	
486	0	19	
487	0	20	
488	0	20	
489	0	19	
490	0	17	
491	0	19	
492	0	19	
493	0	18	
494	0	19	
495	0	84	
496	0	78	
497	0	73	
498	0	66	
499	0	60	
500	0	55	
501	0	46	
502	0	28	
503	0	18	
504	0	19	
505	0	19	
506	0	20	
507	0	18	
508	0	19	
509	0	18	
510	0	18	
511	0	18	
512	0	76	
513	0	72	
514	0	66	
515	0	62	
516	0	51	
517	0	46	
518	0	35	
519	0	20	
520	0	18	
521	0	18	
522	0	19	
523	0	19	
524	0	19	
525	0	19	
526	0	19	
527	0	19	
528	0	19	
529	0	18	
530	0	79	
531	0	86	
532	0	87	
533	0	70	
534	0	50	
535	0	32	
536	0	19	
537	0	19	
538	0	19	
539	0	19	
540	0	19	
541	0	17	
542	0	18	
543	0	17	
544	0	18	
545	0	18	
546	0	19	
547	0	95	
548	0	99	
549	0	89	
550	0	67	
551	0	52	
552	0	31	
553	0	18	
554	0	19	
555	0	18	
556	0	18	
557	0	19	
558	0	18	
559	0	18	
560	0	19	
561	0	19	
562	0	17	
563	0	78	
564	0	98	
565	0	99	
566	0	80	
567	0	62	
568	0	46	
569	0	21	
570	0	19	
571	0	19	
572	0	17	
573	0	18	
574	0	19	
575	0	20	
576	0	19	
577	0	19	
578	0	20	
579	0	18	
580	0	87	
581	0	100	
582	0	97	
583	0	77	
584	0	57	
585	0	37	
586	0	18	
587	0	19	
588	0	18	
589	0	18	
590	0	20	
591	0	19	
592	0	19	
593	0	18	
594	0	18	
595	0	85	
596	0	78	
597	0	73	
598	0	70	
599	0	61	
600	0	56	
601	0	50	
602	0	31	
603	0	19	
604	0	20	
605	0	19	
606	0	19	
607	0	19	
608	0	18	
609	0	19	
610	0	17	
611	0	20	
612	0	77	
613	0	73	
614	0	68	
615	0	62	
616	0	55	
617	0	48	
618	0	38	
619	0	20	
620	0	18	
621	0	19	
622	0	20	
623	0	20	
624	0	19	
625	0	19	
626	0	19	
627	0	18	
628	0	19	
629	0	17	
630	0	83	
631	0	94	
632	0	91	
633	0	69	
634	0	53	
635	0	34	
636	0	20	
637	0	20	
638	0	19	
639	0	19	
640	0	19	
641	0	18	
642	0	19	
643	0	18	
644	0	18	
645	0	18	
646	0	19	
647	0	97	
648	0	101	
649	0	88	
650	0	69	
651	0	50	
652	0	30	
653	0	19	
654	0	19	
655	0	19	
656	0	18	
657	0	18	
658	0	19	
659	0	20	
660	0	18	
661	0	20	
662	0	19	
663	0	84	
664	0	99	
665	0	99	
666	0	81	
667	0	64	
668	0	43	
669	0	19	
670	0	18	
671	0	18	
672	0	18	
673	0	18	
674	0	19	
675	0	19	
676	0	18	
677	0	18	
678	0	19	
679	0	18	
680	0	90	
681	0	99	
682	0	93	
683	0	85	
684	0	76	
685	0	59	
686	0	19	
687	0	20	
688	0	18	
689	0	19	
690	0	19	
691	0	19	
692	0	19	
693	0	18	
694	0	19	
695	0	81	
696	0	81	
697	0	72	
698	0	69	
699	0	61	
700	0	52	
701	0	46	
702	0	28	
703	0	19	
704	0	18	
705	0	19	
706	0	19	
707	0	20	
708	0	19	
709	0	19	
710	0	20	
711	0	18	
712	0	77	
713	0	73	
714	0	70	
715	0	62	
716	0	54	
717	0	42	
718	0	29	
719	0	19	
720	0	19	
721	0	19	
722	0	20	
723	0	18	
724	0	18	
725	0	18	
726	0	19	
727	0	18	
728	0	19	
729	0	20	
730	0	86	
731	0	94	
732	0	89	
733	0	72	
734	0	55	
735	0	35	
736	0	20	
737	0	18	
738	0	19	
739	0	20	
740	0	19	
741	0	19	
742	0	18	
743	0	19	
744	0	20	
745	0	18	
746	0	17	
747	0	95	
748	0	101	
749	0	90	
750	0	70	
751	0	52	
752	0	30	
753	0	19	
754	0	20	
755	0	18	
756	0	18	
757	0	19	
758	0	18	
759	0	20	
760	0	19	
761	0	19	
762	0	19	
763	0	86	
764	0	101	
765	0	100	
766	0	82	
767	0	65	
768	0	46	
769	0	21	
770	0	19	
771	0	18	
772	0	19	
773	0	19	
774	0	18	
775	0	19	
776	0	18	
777	0	18	
778	0	19	
779	0	19	
780	0	92	
781	0	100	
782	0	96	
783	0	75	
784	0	58	
785	0	38	
786	0	19	
787	0	17	
788	0	19	
789	0	18	
790	0	19	
791	0	18	
792	0	19	
793	0	18	
794	0	19	
795	0	86	
796	0	80	
797	0	75	
798	0	68	
799	0	62	
800	0	56	
801	0	47	
802	0	27	
803	0	19	
804	0	19	
805	0	18	
806	0	18	
807	0	18	
808	0	19	
809	0	19	
810	0	20	
811	0	18	
812	0	77	
813	0	73	
814	0	67	
815	0	61	
816	0	54	
817	0	50	
818	0	37	
819	0	19	
820	0	19	
821	0	19	
822	0	19	
823	0	18	
824	0	18	
825	0	20	
826	0	18	
827	0	19	
828	0	19	
829	0	17	
830	0	82	
831	0	93	
832	0	86	
833	0	69	
834	0	52	
835	0	31	
836	0	19	
837	0	18	
838	0	19	
839	0	19	
840	0	18	
841	0	19	
842	0	18	
843	0	19	
844	0	18	
845	0	18	
846	0	19	
847	0	98	
848	0	98	
849	0	87	
850	0	67	
851	0	48	
852	0	27	
853	0	19	
854	0	19	
855	0	19	
856	0	19	
857	0	21	
858	0	18	
859	0	19	
860	0	19	
861	0	19	
862	0	18	
863	0	89	
864	0	100	
865	0	100	
866	0	80	
867	0	63	
868	0	44	
869	0	17	
870	0	19	
871	0	20	
872	0	19	
873	0	17	
874	0	18	
875	0	19	
876	0	19	
877	0	19	
878	0	17	
879	0	18	
880	0	91	
881	0	99	
882	0	92	
883	0	71	
884	0	58	
885	0	34	
886	0	20	
887	0	18	
888	0	19	
889	0	19	
890	0	19	
891	0	19	
892	0	18	
893	0	18	
894	0	18	
895	0	103	
896	0	101	
897	0	88	
898	0	80	
899	0	71	
900	0	65	
901	0	57	
902	0	38	
903	0	19	
904	0	18	
905	0	18	
906	0	18	
907	0	18	
908	0	19	
909	0	19	
910	0	20	
911	0	20	
912	0	78	
913	0	73	
914	0	70	
915	0	62	
916	0	56	
917	0	50	
918	0	37	
919	0	20	
920	0	19	
921	0	18	
922	0	18	
923	0	18	
924	0	19	
925	0	18	
926	0	19	
927	0	19	
928	0	18	
929	0	86	
930	0	81	
931	0	73	
932	0	69	
933	0	51	
934	0	36	
935	0	19	
936	0	18	
937	0	19	
938	0	18	
939	0	18	
940	0	20	
941	0	18	
942	0	18	
943	0	18	
944	0	19	
945	0	19	
946	0	19	
947	0	95	
948	0	98	
949	0	84	
950	0	65	
951	0	46	
952	0	26	
953	0	19	
954	0	17	
955	0	19	
956	0	18	
957	0	18	
958	0	17	
959	0	18	
960	0	19	
961	0	18	
962	0	19	
963	0	84	
964	0	101	
965	0	101	
966	0	79	
967	0	62	
968	0	43	
969	0	20	
970	0	17	
971	0	19	
972	0	19	
973	0	19	
974	0	17	
975	0	18	
976	0	20	
977	0	18	
978	0	18	
979	0	18	
980	0	92	
981	0	101	
982	0	95	
983	0	73	
984	0	58	
985	0	35	
986	0	18	
987	0	18	
988	0	19	
989	0	18	
990	0	17	
991	0	18	
992	0	19	
993	0	18	
994	0	18	
995	0	19	
996	0	84	
997	0	103	
998	0	99	
999	0	86	
1000	0	77	
1001	0	69	
1002	0	45	
1003	0	19	
1004	0	18	
1005	0	18	
1006	0	19	
1007	0	20	
1008	0	18	
1009	0	19	
1010	0	18	
1011	0	42	
1012	0	82	
1013	0	77	
1014	0	69	
1015	0	64	
1016	0	57	
1017	0	52	
1018	0	40	
1019	0	19	
1020	0	19	
1021	0	19	
1022	0	18	
1023	0	18	
1024	0	19	
1025	0	19	
1026	0	18	
1027	0	18	
1028	0	19	
1029	0	76	
1030	0	71	
1031	0	67	
1032	0	63	
1033	0	45	
1034	0	31	
1035	0	19	
1036	0	19	
1037	0	18	
1038	0	18	
1039	0	18	
1040	0	19	
1041	0	19	
1042	0	18	
1043	0	19	
1044	0	19	
1045	0	18	
1046	0	18	
1047	0	94	
1048	0	95	
1049	0	83	
1050	0	64	
1051	0	44	
1052	0	25	
1053	0	19	
1054	0	18	
1055	0	18	
1056	0	18	
1057	0	19	
1058	0	19	
1059	0	19	
1060	0	18	
1061	0	18	
1062	0	18	
1063	0	84	
1064	0	101	
1065	0	95	
1066	0	80	
1067	0	60	
1068	0	44	
1069	0	18	
1070	0	19	
1071	0	19	
1072	0	20	
1073	0	18	
1074	0	18	
1075	0	19	
1076	0	19	
1077	0	18	
1078	0	18	
1079	0	18	
1080	0	92	
1081	0	101	
1082	0	94	
1083	0	73	
1084	0	54	
1085	0	33	
1086	0	20	
1087	0	19	
1088	0	19	
1089	0	17	
1090	0	19	
1091	0	19	
1092	0	20	
1093	0	18	
1094	0	19	
1095	0	19	
1096	0	169	
1097	0	106	
1098	0	99	
1099	0	88	
1100	0	77	
1101	0	69	
1102	0	45	
1103	0	18	
1104	0	18	
1105	0	19	
1106	0	19	
1107	0	19	
1108	0	19	
1109	0	18	
1110	0	18	
1111	0	43	
1112	0	82	
1113	0	78	
1114	0	69	
1115	0	64	
1116	0	60	
1117	0	52	
1118	0	39	
1119	0	21	
1120	0	18	
1121	0	19	
1122	0	19	
1123	0	18	
1124	0	19	
1125	0	19	
1126	0	19	
1127	0	18	
1128	0	18	
1129	0	78	
1130	0	74	
1131	0	70	
1132	0	64	
1133	0	47	
1134	0	34	
1135	0	20	
1136	0	18	
1137	0	19	
1138	0	18	
1139	0	19	
1140	0	19	
1141	0	19	
1142	0	19	
1143	0	20	
1144	0	19	
1145	0	19	
1146	0	18	
1147	0	93	
1148	0	98	
1149	0	87	
1150	0	68	
1151	0	47	
1152	0	27	
1153	0	18	
1154	0	19	
1155	0	19	
1156	0	19	
1157	0	18	
1158	0	19	
1159	0	18	
1160	0	18	
1161	0	19	
1162	0	19	
1163	0	85	
1164	0	100	
1165	0	102	
1166	0	82	
1167	0	64	
1168	0	44	
1169	0	19	
1170	0	19	
1171	0	18	
1172	0	20	
1173	0	19	
1174	0	18	
1175	0	18	
1176	0	18	
1177	0	20	
1178	0	18	
1179	0	18	
1180	0	93	
1181	0	101	
1182	0	99	
1183	0	78	
1184	0	57	
1185	0	37	
1186	0	18	
1187	0	18	
1188	0	18	
1189	0	18	
1190	0	19	
1191	0	19	
1192	0	20	
1193	0	18	
1194	0	18	
1195	0	102	
1196	0	101	
1197	0	94	
1198	0	85	
1199	0	74	
1200	0	69	
1201	0	62	
1202	0	38	
1203	0	19	
1204	0	19	
1205	0	20	
1206	0	18	
1207	0	19	
1208	0	18	
1209	0	18	
1210	0	19	
1211	0	20	
1212	0	82	
1213	0	77	
1214	0	70	
1215	0	64	
1216	0	58	
1217	0	51	
1218	0	39	
1219	0	19	
1220	0	18	
1221	0	18	
1222	0	19	
1223	0	17	
1224	0	17	
1225	0	18	
1226	0	19	
1227	0	20	
1228	0	18	
1229	0	81	
1230	0	82	
1231	0	77	
1232	0	72	
1233	0	54	
1234	0	37	
1235	0	20	
1236	0	19	
1237	0	19	
1238	0	19	
1239	0	17	
1240	0	19	
1241	0	19	
1242	0	18	
1243	0	18	
1244	0	19	
1245	0	18	
1246	0	19	
1247	0	94	
1248	0	97	
1249	0	85	
1250	0	66	
1251	0	47	
1252	0	26	
1253	0	20	
1254	0	18	
1255	0	18	
1256	0	20	
1257	0	17	
1258	0	18	
1259	0	19	
1260	0	18	
1261	0	18	
1262	0	19	
1263	0	88	
1264	0	101	
1265	0	99	
1266	0	82	
1267	0	63	
1268	0	46	
1269	0	20	
1270	0	18	
1271	0	19	
1272	0	18	
1273	0	19	
1274	0	20	
1275	0	18	
1276	0	19	
1277	0	20	
1278	0	18	
1279	0	18	
1280	0	93	
1281	0	102	
1282	0	96	
1283	0	77	
1284	0	58	
1285	0	38	
1286	0	20	
1287	0	18	
1288	0	18	
1289	0	18	
1290	0	21	
1291	0	18	
1292	0	18	
1293	0	19	
1294	0	18	
1295	0	18	
1296	0	20	
1297	0	110	
1298	0	102	
1299	0	90	
1300	0	84	
1301	0	70	
1302	0	48	
1303	0	18	
1304	0	18	
1305	0	18	
1306	0	19	
1307	0	18	
1308	0	19	
1309	0	19	
1310	0	19	
1311	0	67	
1312	0	85	
1313	0	80	
1314	0	71	
1315	0	67	
1316	0	61	
1317	0	54	
1318	0	40	
1319	0	19	
1320	0	19	
1321	0	19	
1322	0	18	
1323	0	17	
1324	0	19	
1325	0	18	
1326	0	19	
1327	0	20	
1328	0	20	
1329	0	79	
1330	0	72	
1331	0	70	
1332	0	62	
1333	0	46	
1334	0	31	
1335	0	19	
1336	0	18	
1337	0	19	
1338	0	18	
1339	0	17	
1340	0	19	
1341	0	18	
1342	0	19	
1343	0	19	
1344	0	18	
1345	0	18	
1346	0	18	
1347	0	93	
1348	0	97	
1349	0	85	
1350	0	65	
1351	0	47	
1352	0	25	
1353	0	18	
1354	0	17	
1355	0	17	
1356	0	19	
1357	0	18	
1358	0	18	
1359	0	19	
1360	0	19	
1361	0	18	
1362	0	18	
1363	0	85	
1364	0	101	
1365	0	100	
1366	0	81	
1367	0	64	
1368	0	45	
1369	0	20	
1370	0	18	
1371	0	18	
1372	0	19	
1373	0	19	
1374	0	18	
1375	0	18	
1376	0	19	
1377	0	19	
1378	0	19	
1379	0	17	
1380	0	96	
1381	0	100	
1382	0	96	
1383	0	78	
1384	0	58	
1385	0	38	
1386	0	19	
1387	0	18	
1388	0	20	
1389	0	18	
1390	0	19	
1391	0	19	
1392	0	18	
1393	0	18	
1394	0	18	
1395	0	98	
1396	0	91	
1397	0	84	
1398	0	76	
1399	0	70	
1400	0	63	
1401	0	56	
1402	0	33	
1403	0	19	
1404	0	18	
1405	0	19	
1406	0	19	
1407	0	20	
1408	0	19	
1409	0	17	
1410	0	17	
1411	0	20	
1412	0	80	
1413	0	76	
1414	0	69	
1415	0	64	
1416	0	56	
1417	0	50	
1418	0	38	
1419	0	19	
1420	0	18	
1421	0	18	
1422	0	19	
1423	0	19	
1424	0	18	
1425	0	17	
1426	0	19	
1427	0	18	
1428	0	19	
1429	0	19	
1430	0	92	
1431	0	88	
1432	0	76	
1433	0	60	
1434	0	43	
1435	0	25	
1436	0	20	
1437	0	18	
1438	0	18	
1439	0	19	
1440	0	18	
1441	0	18	
1442	0	19	
1443	0	20	
1444	0	19	
1445	0	18	
1446	0	18	
1447	0	98	
1448	0	98	
1449	0	85	
1450	0	66	
1451	0	48	
1452	0	26	
1453	0	19	
1454	0	18	
1455	0	19	
1456	0	19	
1457	0	19	
1458	0	18	
1459	0	18	
1460	0	18	
1461	0	19	
1462	0	19	
1463	0	84	
1464	0	100	
1465	0	101	
1466	0	82	
1467	0	65	
1468	0	45	
1469	0	19	
1470	0	18	
1471	0	19	
1472	0	18	
1473	0	18	
1474	0	18	
1475	0	19	
1476	0	18	
1477	0	18	
1478	0	19	
1479	0	18	
1480	0	94	
1481	0	102	
1482	0	98	
1483	0	76	
1484	0	58	
1485	0	38	
1486	0	18	
1487	0	19	
1488	0	18	
1489	0	19	
1490	0	21	
1491	0	20	
1492	0	19	
1493	0	18	
1494	0	17	
1495	0	18	
1496	0	30	
1497	0	106	
1498	0	101	
1499	0	93	
1500	0	80	
1501	0	72	
1502	0	48	
1503	0	17	
1504	0	18	
1505	0	19	
1506	0	19	
1507	0	19	
1508	0	19	
1509	0	20	
1510	0	19	
1511	0	67	
1512	0	86	
1513	0	75	
1514	0	70	
1515	0	64	
1516	0	58	
1517	0	52	
1518	0	39	
1519	0	20	
1520	0	19	
1521	0	18	
1522	0	19	
1523	0	19	
1524	0	18	
1525	0	18	
1526	0	19	
1527	0	18	
1528	0	42	
1529	0	75	
1530	0	71	
1531	0	66	
1532	0	59	
1533	0	43	
1534	0	29	
1535	0	20	
1536	0	18	
1537	0	19	
1538	0	18	
1539	0	19	
1540	0	19	
1541	0	18	
1542	0	19	
1543	0	18	
1544	0	19	
1545	0	19	
1546	0	19	
1547	0	93	
1548	0	92	
1549	0	80	
1550	0	62	
1551	0	45	
1552	0	22	
1553	0	19	
1554	0	19	
1555	0	19	
1556	0	20	
1557	0	19	
1558	0	19	
1559	0	19	
1560	0	17	
1561	0	18	
1562	0	19	
1563	0	82	
1564	0	97	
1565	0	96	
1566	0	79	
1567	0	60	
1568	0	42	
1569	0	19	
1570	0	19	
1571	0	19	
1572	0	20	
1573	0	18	
1574	0	18	
1575	0	19	
1576	0	19	
1577	0	17	
1578	0	19	
1579	0	19	
1580	0	92	
1581	0	99	
1582	0	91	
1583	0	69	
1584	0	54	
1585	0	33	
1586	0	18	
1587	0	19	
1588	0	19	
1589	0	19	
1590	0	20	
1591	0	18	
1592	0	18	
1593	0	17	
1594	0	18	
1595	0	18	
1596	0	108	
1597	0	101	
1598	0	91	
1599	0	82	
1600	0	74	
1601	0	65	
1602	0	43	
1603	0	19	
1604	0	18	
1605	0	19	
1606	0	18	
1607	0	18	
1608	0	18	
1609	0	19	
1610	0	19	
1611	0	41	
1612	0	81	
1613	0	73	
1614	0	69	
1615	0	61	
1616	0	57	
1617	0	51	
1618	0	37	
1619	0	18	
1620	0	19	
1621	0	19	
1622	0	19	
1623	0	18	
1624	0	18	
1625	0	18	
1626	0	19	
1627	0	18	
1628	0	18	
1629	0	80	
1630	0	76	
1631	0	69	
1632	0	63	
1633	0	46	
1634	0	32	
1635	0	19	
1636	0	19	
1637	0	17	
1638	0	19	
1639	0	18	
1640	0	20	
1641	0	19	
1642	0	19	
1643	0	18	
1644	0	19	
1645	0	18	
1646	0	18	
1647	0	92	
1648	0	93	
1649	0	82	
1650	0	62	
1651	0	44	
1652	0	21	
1653	0	18	
1654	0	18	
1655	0	18	
1656	0	18	
1657	0	18	
1658	0	18	
1659	0	18	
1660	0	18	
1661	0	18	
1662	0	18	
1663	0	86	
1664	0	97	
1665	0	97	
1666	0	78	
1667	0	59	
1668	0	41	
1669	0	19	
1670	0	19	
1671	0	19	
1672	0	18	
1673	0	20	
1674	0	19	
1675	0	19	
1676	0	20	
1677	0	18	
1678	0	18	
1679	0	18	
1680	0	92	
1681	0	95	
1682	0	90	
1683	0	70	
1684	0	51	
1685	0	31	
1686	0	18	
1687	0	17	
1688	0	19	
1689	0	17	
1690	0	18	
1691	0	18	
1692	0	18	
1693	0	19	
1694	0	18	
1695	0	95	
1696	0	99	
1697	0	91	
1698	0	82	
1699	0	71	
1700	0	66	
1701	0	58	
1702	0	36	
1703	0	19	
1704	0	19	
1705	0	18	
1706	0	18	
1707	0	19	
1708	0	17	
1709	0	19	
1710	0	19	
1711	0	56	
1712	0	82	
1713	0	71	
1714	0	68	
1715	0	60	
1716	0	55	
1717	0	48	
1718	0	35	
1719	0	19	
1720	0	18	
1721	0	18	
1722	0	19	
1723	0	18	
1724	0	19	
1725	0	18	
1726	0	17	
1727	0	18	
1728	0	18	
1729	0	80	
1730	0	80	
1731	0	74	
1732	0	67	
1733	0	53	
1734	0	37	
1735	0	20	
1736	0	18	
1737	0	19	
1738	0	18	
1739	0	19	
1740	0	19	
1741	0	19	
1742	0	19	
1743	0	18	
1744	0	18	
1745	0	18	
1746	0	18	
1747	0	95	
1748	0	93	
1749	0	79	
1750	0	62	
1751	0	45	
1752	0	21	
1753	0	19	
